zipcode,city,state,metro,county,size_rank_zhvi,2017-06,size_rank_zri
47346,Hagerstown,IN,Richmond,Wayne,10731,84400,12417
61063,Pecatonica,IL,Rockford,Winnebago,10732,108600,12418
92590,Temecula,CA,Riverside,Riverside,10733,954100,12419
3753,Grantham,NH,Claremont,Sullivan,10734,214400,12420
3884,Strafford,NH,Boston,Strafford,10735,266600,12421
46571,Topeka,IN,,Lagrange,10736,163900,12422
2764,Dighton,MA,Providence,Bristol,10737,307900,12424
93256,Pixley,CA,Visalia,Tulare,10738,134400,12426
61448,Knoxville,IL,Galesburg,Knox,10739,102600,#N/A
71964,Pearcy,AR,Hot Springs,Garland,10740,149300,12428
12835,Day,NY,Albany,Saratoga,10741,166800,12429
32759,Oak Hill,FL,Daytona Beach,Volusia,10742,158300,12430
49344,Shelbyville,MI,Holland,Allegan,10743,171700,#N/A
61019,Davis,IL,Rockford,Winnebago,10744,143600,#N/A
75946,Garrison,TX,Nacogdoches,Nacogdoches,10745,109200,#N/A
78017,Dilley,TX,,Frio,10746,95300,12433
98812,Brewster,WA,,Okanogan,10747,170200,#N/A
2562,Bourne,MA,Cape Cod,Barnstable,10748,379300,12434
44824,Castalia,OH,Sandusky,Erie,10749,136000,12435
76527,Florence,TX,Austin,Williamson,10750,226300,12438
38456,Ethridge,TN,Lawrenceburg,Lawrence,10751,107500,#N/A
38049,Mason,TN,Memphis,Tipton,10752,110700,12439
38857,Mooreville,MS,Tupelo,Lee,10753,126300,12440
21782,Sharpsburg,MD,Hagerstown,Washington,10754,185600,12443
98261,Eastsound,WA,,San Juan,10755,455200,12444
13795,Kirkwood,NY,Binghamton,Broome,10756,92000,#N/A
49267,Ottawa Lake,MI,Monroe,Monroe,10757,183800,12445
64048,Holt,MO,Kansas City,Clay,10758,189300,12446
3861,Lee,NH,Boston,Strafford,10759,301900,12447
3034,Candia,NH,Boston,Rockingham,10760,276600,12448
3576,Colebrook,NH,Berlin,Coos,10761,112200,12449
21830,Hebron,MD,Salisbury,Wicomico,10762,163200,12451
35143,Shelby,AL,Birmingham,Shelby,10763,166900,12452
1929,Town of Essex,MA,Boston,Essex,10764,518700,12455
79521,Haskell,TX,,Haskell,10765,70400,12456
38748,Hollandale,MS,Greenville,Washington,10766,69300,#N/A
45653,Minford,OH,Portsmouth,Scioto,10767,100700,12457
14485,Town of Lima,NY,Rochester,Livingston,10768,149800,#N/A
79911,El Paso,TX,El Paso,El Paso,10769,207700,12459
21658,Queenstown,MD,Baltimore,Queen Annes,10770,415900,12460
46746,Howe,IN,,Lagrange,10771,117900,12461
80645,La Salle,CO,Greeley,Weld,10772,241100,12462
28420,Ash,NC,Myrtle Beach,Brunswick,10773,140100,12464
42217,Crofton,KY,Clarksville,Christian,10774,147900,12465
17062,Tuscarora Township,PA,Harrisburg,Perry,10775,149400,12466
54173,Suamico,WI,Green Bay,Brown,10776,218600,#N/A
11930,Amagansett,NY,New York,Suffolk,10777,2808600,#N/A
15140,Pitcairn,PA,Pittsburgh,Allegheny,10778,53600,12467
53525,Town of Clinton,WI,Janesville,Rock,10779,146200,#N/A
70057,Hahnville,LA,New Orleans,Saint Charles,10780,208000,12470
1010,Brimfield,MA,Springfield,Hampden,10781,245400,12471
18249,Sugarloaf Township,PA,Scranton,Luzerne,10782,183200,12472
37302,Collegedale,TN,Chattanooga,Hamilton,10783,266900,12474
43061,Ostrander,OH,Columbus,Delaware,10784,249000,12475
1612,Paxton,MA,Worcester,Worcester,10785,296800,12476
29018,Bowman,SC,Orangeburg,Orangeburg,10786,83800,12477
32628,Old Town,FL,,Dixie,10787,77800,#N/A
37031,Castalian Springs,TN,Nashville,Sumner,10788,173300,12479
37779,Luttrell,TN,Knoxville,Union,10789,109700,#N/A
44704,Canton,OH,Canton,Stark,10790,49400,12480
14823,Town of Canisteo,NY,Corning,Steuben,10791,73800,12481
32462,Vernon,FL,,Washington,10792,85600,#N/A
6375,Waterford,CT,New London,New London,10793,212100,12483
39360,Shubuta,MS,Meridian,Clarke,10794,69000,#N/A
44436,Lowellville,OH,Youngstown,Mahoning,10795,86800,12485
21918,Conowingo,MD,Philadelphia,Cecil,10796,225100,12489
49076,Olivet,MI,Lansing,Eaton,10797,124700,12490
70770,Pride,LA,Baton Rouge,East Baton Rouge,10798,173700,12491
78597,South Padre Island,TX,Brownsville,Cameron,10799,271800,#N/A
12865,Town of Salem,NY,Glens Falls,Washington,10800,110300,12493
17372,Latimore Township,PA,Gettysburg,Adams,10801,195500,12494
92536,Aguanga,CA,Riverside,Riverside,10802,363600,12495
45118,Fayetteville,OH,Cincinnati,Brown,10803,145500,#N/A
65604,Ash Grove,MO,Springfield,Greene,10804,111500,12496
37762,Jellico,TN,Knoxville,Campbell,10805,75000,#N/A
73028,Crescent,OK,Oklahoma City,Logan,10806,106800,12498
12027,Ballston,NY,Albany,Saratoga,10807,251000,12499
93451,San Miguel,CA,San Luis Obispo,San Luis Obispo,10808,333800,12501
13748,Conklin,NY,Binghamton,Broome,10809,93800,#N/A
35133,Springville,AL,Birmingham,Saint Clair,10810,136200,12503
47581,Shoals,IN,,Martin,10811,70000,#N/A
12580,Hyde Park,NY,New York,Dutchess,10812,222500,12506
71033,Greenwood,LA,Shreveport,Caddo,10813,120400,12508
85324,Black Canyon City,AZ,Prescott,Yavapai,10814,191800,12509
3813,Conway,NH,,Carroll,10815,164800,12510
93602,Auberry,CA,Fresno,Fresno,10816,265500,12512
18334,Tobyhanna Township,PA,East Stroudsburg,Monroe,10817,126800,12513
32071,O Brien,FL,,Suwannee,10818,129100,12515
95634,Georgetown,CA,Sacramento,El Dorado,10819,280800,12517
43046,Millersport,OH,Columbus,Fairfield,10820,165000,12518
15670,Salem Township,PA,Pittsburgh,Westmoreland,10821,139300,12519
21660,Ridgely,MD,,Caroline,10822,190400,12520
49249,Jerome,MI,Hillsdale,Hillsdale,10823,144400,#N/A
17344,McSherrystown,PA,Gettysburg,Adams,10824,151700,12523
72937,Hackett,AR,Fort Smith,Sebastian,10825,114900,12524
12594,Dover,NY,New York,Dutchess,10826,203500,12525
37891,Whitesburg,TN,Morristown,Hamblen,10827,105900,12526
47987,Veedersburg,IN,,Fountain,10828,66700,#N/A
6853,Norwalk,CT,Stamford,Fairfield,10829,1065400,12532
37189,Nashville,TN,Nashville,Davidson,10830,212500,12533
98932,Granger,WA,Yakima,Yakima,10831,154300,12536
15672,New Stanton,PA,Pittsburgh,Westmoreland,10832,151000,12537
64747,Garden City,MO,Kansas City,Cass,10833,138800,12538
79567,Winters,TX,,Runnels,10834,90700,#N/A
35452,Coker,AL,Tuscaloosa,Tuscaloosa,10835,92300,12539
48064,Casco,MI,Detroit,Saint Clair,10836,222100,12540
93737,Fresno,CA,Fresno,Fresno,10837,318400,12541
76044,Godley,TX,Dallas-Fort Worth,Johnson,10838,204400,12542
15541,Friedens,PA,Somerset,Somerset,10839,116000,12543
22625,Cross Junction,VA,Winchester,Frederick,10840,241900,12544
74039,Kellyville,OK,Tulsa,Creek,10841,122000,12546
13132,Schroeppel,NY,Syracuse,Oswego,10842,118300,12548
13317,Town of Canajoharie,NY,Amsterdam,Montgomery,10843,80000,12549
15026,Hanover Township,PA,Pittsburgh,Beaver,10844,205400,12550
2838,Manville,RI,Providence,Providence,10845,224200,12552
44430,Leavittsburg,OH,Youngstown,Trumbull,10846,64400,12554
14416,Town of Bergen,NY,Batavia,Genesee,10847,129000,12556
39827,Cairo,GA,,Grady,10848,136700,12560
47164,Palmyra,IN,Louisville/Jefferson County,Harrison,10849,109400,#N/A
3225,Barnstead,NH,Laconia,Belknap,10850,181300,12561
47993,Williamsport,IN,,Warren,10851,85000,#N/A
55779,Saginaw,MN,Duluth,Saint Louis,10852,195500,12562
2831,Scituate,RI,Providence,Providence,10853,312900,12563
17048,Lykens Township,PA,Harrisburg,Dauphin,10854,101000,12564
48757,Reese,MI,,Tuscola,10855,106400,#N/A
53125,Fontana,WI,Whitewater,Walworth,10856,336200,12566
7737,Middletown,NJ,New York,Monmouth,10857,328400,12567
7852,Roxbury Township,NJ,New York,Morris,10858,293800,12568
35006,North Johns,AL,Birmingham,Jefferson,10859,74800,12570
38850,New Houlka,MS,,Chickasaw,10860,68400,#N/A
12449,Lake Katrine,NY,Kingston,Ulster,10861,166400,12571
49012,Augusta,MI,Kalamazoo,Kalamazoo,10862,174800,12573
95365,Planada,CA,Merced,Merced,10863,128100,12575
8089,Chesilhurst,NJ,Philadelphia,Camden,10864,169000,12576
95655,Mather Air Force Base,CA,Sacramento,Sacramento,10865,377500,12578
49254,Michigan Center,MI,Jackson,Jackson,10866,99700,12581
74872,Stratford,OK,,Garvin,10867,104500,12582
23603,Newport News,VA,Virginia Beach,Newport News City,10868,155800,12585
75432,Cooper,TX,,Delta,10869,67900,12589
21915,Chesapeake City,MD,Philadelphia,Cecil,10870,227300,12590
98595,Westport,WA,Aberdeen,Grays Harbor,10871,145600,#N/A
93675,Squaw Valley,CA,Fresno,Fresno,10872,251600,12594
6259,Pomfret,CT,Worcester,Windham,10873,264300,12595
99009,Elk,WA,Spokane,Spokane,10874,240200,12597
32320,Apalachicola,FL,,Franklin,10875,156200,#N/A
38230,Greenfield,TN,Martin,Weakley,10876,56600,12598
45302,Anna,OH,Sidney,Shelby,10877,163000,12599
97022,Eagle Creek,OR,Portland,Clackamas,10878,371500,12602
22427,Bowling Green,VA,Richmond,Caroline,10879,190200,12603
55043,Lakeland,MN,Minneapolis-St Paul,Washington,10880,250700,12605
56055,Lake Crystal,MN,Mankato,Blue Earth,10881,172600,12606
78593,Santa Rosa,TX,Brownsville,Cameron,10882,66300,12609
20004,Washington,DC,Washington,District of Columbia,10883,476300,12610
24421,Churchville,VA,Staunton,Augusta,10884,194000,12611
1770,Sherborn,MA,Boston,Middlesex,10885,794900,12612
7702,Shrewsbury,NJ,New York,Monmouth,10886,526700,12613
13803,Town of Marathon,NY,Cortland,Cortland,10887,92800,12614
38057,Moscow,TN,Memphis,Fayette,10888,139700,12615
95004,Aromas,CA,Salinas,Monterey,10889,608000,12616
22656,Stephenson,VA,Winchester,Frederick,10890,304100,12618
44609,Beloit,OH,Youngstown,Mahoning,10891,114100,12619
68462,Waverly,NE,Lincoln,Lancaster,10892,170800,12620
3782,Sunapee,NH,Claremont,Sullivan,10893,312000,12621
36320,Cottonwood,AL,Dothan,Houston,10894,108300,12622
47336,Dunkirk,IN,,Jay,10895,61600,#N/A
62640,Girard,IL,St. Louis,Macoupin,10896,82500,12626
6751,Bethlehem,CT,Torrington,Litchfield,10897,288600,12628
10916,Hamptonburgh,NY,New York,Orange,10898,323900,12629
19555,Perry,PA,Reading,Berks,10899,149900,12632
46555,North Webster,IN,Warsaw,Kosciusko,10900,153000,#N/A
60151,Maple Park,IL,Chicago,Kane,10901,231100,12633
92823,Brea,CA,Los Angeles-Long Beach-Anaheim,Orange,10902,789200,12635
18660,Mountain Top,PA,Scranton,Luzerne,10903,135300,12636
35118,Sylvan Springs,AL,Birmingham,Jefferson,10904,82000,12637
56514,Barnesville,MN,Fargo,Clay,10905,184700,12638
28726,East Flat Rock,NC,Asheville,Henderson,10906,162500,12640
31519,Broxton,GA,Douglas,Coffee,10907,115200,#N/A
47118,English,IN,,Crawford,10908,79300,#N/A
28032,Cramerton,NC,Charlotte,Gaston,10909,120800,12643
12525,Gardiner,NY,Kingston,Ulster,10910,252000,12644
17846,Greenwood Township,PA,Bloomsburg,Columbia,10911,145800,12645
96725,Holualoa,HI,Hilo,Hawaii,10912,671100,#N/A
17364,Jackson Township,PA,York,York,10913,179300,12647
70730,Ethel,LA,Baton Rouge,East Feliciana,10914,144900,#N/A
54023,Roberts,WI,Minneapolis-St Paul,Saint Croix,10915,254500,12648
8829,High Bridge,NJ,New York,Hunterdon,10916,252100,12649
16875,Gregg Township,PA,State College,Centre,10917,194600,12651
23124,New Kent,VA,Richmond,New Kent,10918,246300,12652
28088,Landis,NC,Charlotte,Rowan,10919,121500,12653
67025,Cheney,KS,Wichita,Sedgwick,10920,136600,12654
98831,Manson,WA,Wenatchee,Chelan,10921,370900,#N/A
17252,St Thomas Township,PA,Chambersburg,Franklin,10922,145800,12655
16668,Patton,PA,Johnstown,Cambria,10923,64200,#N/A
17028,East Hanover Township,PA,Harrisburg,Dauphin,10924,204200,12657
37342,Hillsboro,TN,Tullahoma,Coffee,10925,138300,12658
8554,Roebling,NJ,Philadelphia,Burlington,10926,150400,12660
29374,Pauline,SC,Spartanburg,Spartanburg,10927,145600,12661
49111,Eau Claire,MI,Niles,Berrien,10928,129800,#N/A
80642,Hudson,CO,Greeley,Weld,10929,361200,12662
60421,Elwood,IL,Chicago,Will,10930,185100,12667
13131,Town of Parish,NY,Syracuse,Oswego,10931,98300,12668
13743,Town of Candor,NY,Binghamton,Tioga,10932,95100,12669
20119,Catlett,VA,Washington,Fauquier,10933,378600,12670
24236,Damascus,VA,Kingsport,Washington,10934,111200,#N/A
18709,Luzerne,PA,Scranton,Luzerne,10935,75500,12673
47944,Fowler,IN,Lafayette-West Lafayette,Benton,10936,77400,12675
73104,Oklahoma City,OK,Oklahoma City,Oklahoma,10937,184300,12676
1506,Brookfield,MA,Worcester,Worcester,10938,215500,12677
53560,Town of Mazomanie,WI,Madison,Dane,10939,245200,12678
55705,Aurora,MN,Duluth,Saint Louis,10940,77700,12679
15697,Youngwood,PA,Pittsburgh,Westmoreland,10941,97200,12681
37362,Oldfort,TN,Cleveland,Polk,10942,106300,#N/A
49088,Scotts,MI,Kalamazoo,Kalamazoo,10943,171700,#N/A
12117,Town of Mayfield,NY,Gloversville,Fulton,10944,146000,12685
27503,Bahama,NC,Durham,Durham,10945,276300,12687
7423,Ho Ho Kus,NJ,New York,Bergen,10946,759000,12688
8802,Bethlehem Township,NJ,New York,Hunterdon,10947,344600,12689
97064,Vernonia,OR,Portland,Columbia,10948,174100,12692
6231,Hebron,CT,Hartford,Tolland,10949,248200,12693
45846,Fort Recovery,OH,Celina,Mercer,10950,163600,12694
46787,South Whitley,IN,Fort Wayne,Whitley,10951,106900,12695
98039,Medina,WA,Seattle,King,10952,2590200,12696
10987,Tuxedo,NY,New York,Orange,10953,425600,12697
17509,Sadsbury Township,PA,Lancaster,Lancaster,10954,203900,12698
74653,Tonkawa,OK,Ponca City,Kay,10955,69800,#N/A
38610,Blue Mountain,MS,,Tippah,10956,97300,#N/A
71222,Bernice,LA,Monroe,Union,10957,104600,#N/A
95562,Rio Dell,CA,Eureka,Humboldt,10958,220200,12701
38603,Ashland,MS,Memphis,Benton,10959,72500,#N/A
63382,Vandalia,MO,Mexico,Audrain,10960,59800,12705
97127,Lafayette,OR,Portland,Yamhill,10961,257900,12709
16651,Woodward Township,PA,DuBois,Clearfield,10962,72800,12710
19022,Eddystone,PA,Philadelphia,Delaware,10963,83800,12711
30178,Taylorsville,GA,Atlanta,Bartow,10964,167500,12712
38847,Golden,MS,Tupelo,Itawamba,10965,94600,12715
47923,Brookston,IN,,White,10966,99400,#N/A
77485,Wallis,TX,Houston,Austin,10967,163400,12716
2668,Barnstable,MA,Cape Cod,Barnstable,10968,440400,12718
14172,Town of Wilson,NY,Buffalo,Niagara,10969,145800,#N/A
43532,Liberty Center,OH,,Henry,10970,138000,12721
93453,Atascadero,CA,San Luis Obispo,San Luis Obispo,10971,500700,12722
48006,Avoca,MI,Detroit,Saint Clair,10972,159100,12724
74547,Hartshorne,OK,McAlester,Pittsburg,10973,75300,12728
6092,Simsbury,CT,Hartford,Hartford,10974,356200,12729
14821,Campbell,NY,Corning,Steuben,10975,95700,12731
1225,Cheshire,MA,Pittsfield,Berkshire,10976,193900,#N/A
7857,Netcong,NJ,New York,Morris,10977,268300,12735
13080,Town of Elbridge,NY,Syracuse,Onondaga,10978,122900,12736
39153,Raleigh,MS,,Smith,10979,88000,#N/A
2670,Dennis,MA,Cape Cod,Barnstable,10980,338700,12737
15014,Brackenridge,PA,Pittsburgh,Allegheny,10981,65200,12738
11732,East Norwich,NY,New York,Nassau,10982,624900,12740
31606,Valdosta,GA,Valdosta,Lowndes,10983,119900,12741
54872,Siren,WI,,Burnett,10984,131100,#N/A
23696,Seaford,VA,Virginia Beach,York,10985,289000,12745
34773,Saint Cloud,FL,Orlando,Osceola,10986,226100,12746
80535,Laporte,CO,Fort Collins,Larimer,10987,299700,12750
62558,Pawnee,IL,Springfield,Sangamon,10988,114000,#N/A
44470,Southington,OH,Youngstown,Trumbull,10989,120100,#N/A
75453,Lone Oak,TX,Dallas-Fort Worth,Hunt,10990,93700,12753
6756,Goshen,CT,Torrington,Litchfield,10991,321000,12754
41007,Mentor,KY,Cincinnati,Campbell,10992,155300,12755
13116,Minoa,NY,Syracuse,Onondaga,10993,127600,12757
80951,Colorado Springs,CO,Colorado Springs,El Paso,10994,254500,12758
98392,Suquamish,WA,Bremerton,Kitsap,10995,262700,12759
24528,Brookneal,VA,Lynchburg,Campbell,10996,114900,#N/A
49448,Fruitport Township,MI,Muskegon,Muskegon,10997,173800,12762
70763,Paulina,LA,New Orleans,Saint James,10998,191300,#N/A
15636,Penn Township,PA,Pittsburgh,Westmoreland,10999,180600,#N/A
46792,Warren,IN,Huntington,Huntington,11000,95800,12764
98546,Grapeview,WA,Shelton,Mason,11001,346100,12765
38357,Michie,TN,,McNairy,11002,77800,#N/A
47665,Owensville,IN,,Gibson,11003,116200,#N/A
16858,Morris Township,PA,DuBois,Clearfield,11004,97600,12768
44847,Monroeville,OH,Norwalk,Huron,11005,123800,#N/A
16925,South Creek,PA,Sayre,Bradford,11006,135800,12769
8836,Bridgewater,NJ,New York,Somerset,11007,544200,12771
44288,Windham,OH,Akron,Portage,11008,106900,12772
29704,Catawba,SC,Charlotte,York,11009,158500,12776
44234,Hiram,OH,Akron,Portage,11010,184700,12778
46157,Monrovia,IN,Indianapolis,Morgan,11011,139300,12779
49040,Colon,MI,Sturgis,Saint Joseph,11012,114200,12780
6018,Canaan,CT,Torrington,Litchfield,11013,165000,12783
63048,Herculaneum,MO,St. Louis,Jefferson,11014,150500,12784
98557,McCleary,WA,Aberdeen,Grays Harbor,11015,170900,12785
30055,Mansfield,GA,Atlanta,Jasper,11016,161100,12786
51510,Carter Lake,IA,Omaha,Pottawattamie,11017,108700,12787
61434,Galva,IL,Davenport,Henry,11018,71400,12788
53103,Vernon,WI,Milwaukee,Waukesha,11019,269400,12790
12546,North East,NY,New York,Dutchess,11020,207400,12791
27581,Stem,NC,Oxford,Granville,11021,151600,12792
55802,Duluth,MN,Duluth,Saint Louis,11022,195300,12794
60301,Oak Park,IL,Chicago,Cook,11023,154200,12795
12466,Port Ewen,NY,Kingston,Ulster,11024,182900,12797
21661,Rock Hall,MD,,Kent,11025,193000,12798
62069,Mount Olive,IL,St. Louis,Macoupin,11026,63700,12799
72946,Mountainburg,AR,Fort Smith,Crawford,11027,99000,12800
16346,Cranberry,PA,Oil City,Venango,11028,104100,#N/A
55375,Saint Bonifacius,MN,Minneapolis-St Paul,Hennepin,11029,327300,12801
18051,Weisenberg Township,PA,Allentown,Lehigh,11030,295100,12802
40379,Stamping Ground,KY,Lexington,Scott,11031,184200,12803
90010,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,11032,869700,12804
1984,Wenham,MA,Boston,Essex,11033,597100,12805
12484,Marbletown,NY,Kingston,Ulster,11034,265500,12806
32343,Midway,FL,Tallahassee,Gadsden,11035,133800,12807
55055,Newport,MN,Minneapolis-St Paul,Washington,11036,186100,12809
55741,Gilbert,MN,Duluth,Saint Louis,11037,96000,12810
84745,La Verkin,UT,St. George,Washington,11038,185500,12811
39459,Moselle,MS,Laurel,Jones,11039,132200,#N/A
15052,Ohioville,PA,Pittsburgh,Beaver,11040,135500,12812
34756,Montverde,FL,Orlando,Lake,11041,328600,12813
53521,Brooklyn,WI,Madison,Dane,11042,254100,12814
8403,Longport,NJ,Atlantic City,Atlantic,11043,744900,#N/A
45120,Felicity,OH,Cincinnati,Clermont,11044,125400,12816
61422,Bushnell,IL,Macomb,McDonough,11045,66500,#N/A
20676,Port Republic,MD,Washington,Calvert,11046,325700,12817
48096,Ray,MI,Detroit,Macomb,11047,208700,12819
3048,Town of Greenville,NH,Manchester,Hillsborough,11048,252500,12821
30079,Scottdale,GA,Atlanta,Dekalb,11049,132100,12822
54722,Augusta,WI,Eau Claire,Eau Claire,11050,152100,12824
46501,Argos,IN,Plymouth,Marshall,11051,98900,12825
7046,Mountain Lakes,NJ,New York,Morris,11052,806300,12827
53058,Nashotah,WI,Milwaukee,Waukesha,11053,385900,12828
54126,Morrison,WI,Green Bay,Brown,11054,185100,#N/A
8092,Eagleswood Township,NJ,New York,Ocean,11055,259200,12829
37051,Cunningham,TN,Clarksville,Montgomery,11056,132300,12830
93235,Ivanhoe,CA,Visalia,Tulare,11057,136100,12835
46932,Galveston,IN,Logansport,Cass,11058,101300,12836
47459,Solsberry,IN,,Greene,11059,96800,12837
48063,Columbus,MI,Detroit,Saint Clair,11060,201300,12838
53076,Richfield,WI,Milwaukee,Washington,11061,319800,#N/A
15312,Independence,PA,Pittsburgh,Washington,11062,139200,#N/A
75630,Avinger,TX,,Marion,11063,110700,12841
97385,Sublimity,OR,Salem,Marion,11064,319500,12842
46797,Woodburn,IN,Fort Wayne,Allen,11065,119700,12843
48145,La Salle,MI,Monroe,Monroe,11066,155300,12844
37183,Wartrace,TN,Shelbyville,Bedford,11067,184700,12847
53048,Lomira,WI,Beaver Dam,Dodge,11068,156400,#N/A
47520,Cannelton,IN,,Perry,11069,88800,12849
91906,Campo,CA,San Diego,San Diego,11070,293900,12850
25315,Marmet,WV,Charleston,Kanawha,11071,71200,#N/A
93202,Armona,CA,Hanford,Kings,11072,144300,12852
40056,Pewee Valley,KY,Louisville/Jefferson County,Oldham,11073,212700,12854
47161,New Salisbury,IN,Louisville/Jefferson County,Harrison,11074,130300,#N/A
16115,Darlington Township,PA,Pittsburgh,Beaver,11075,140800,12856
45850,Harrod,OH,Lima,Allen,11076,134900,12858
77364,Point Blank,TX,,San Jacinto,11077,149300,12863
14812,Catlin,NY,Elmira,Chemung,11078,98200,12864
78417,Corpus Christi,TX,Corpus Christi,Nueces,11079,119700,12865
22213,Arlington,VA,Washington,Arlington,11080,748100,12867
48436,Gaines,MI,Flint,Genesee,11081,157600,12868
13787,Colesville,NY,Binghamton,Broome,11082,99900,#N/A
24486,Weyers Cave,VA,Staunton,Augusta,11083,188800,12869
61547,Mapleton,IL,Peoria,Peoria,11084,173200,12871
16157,New Beaver,PA,New Castle,Lawrence,11085,97500,12873
55415,Minneapolis,MN,Minneapolis-St Paul,Hennepin,11086,349900,12874
